Type,Price,Bedrooms,Bathrooms,Area,Furnished,Level,Payment_Option,Delivery_Term,City,Price_per_sqm
0,967000,3,3,103,0,2,Cash or Installment,2,160,9388.349514563106
0,2900000,1,1,77,0,3,Cash or Installment,3,0,37662.33766233766
0,3000000,4,3,217,0,2,Cash or Installment,3,0,13824.884792626728
0,445000,3,1,120,0,4,Cash,1,135,3708.3333333333335
0,1266000,3,1,150,0,4,Cash,1,125,8440.0
0,620000,2,1,74,0,1,Installment,1,112,8378.378378378378
0,1100000,2,1,130,0,3,Cash,3,66,8461.538461538461
0,2600000,2,3,131,0,3,Cash,3,138,19847.32824427481
0,450000,2,1,85,0,6,Cash,1,204,5294.117647058823
0,3750000,2,3,158,0,1,Cash,2,147,23734.177215189873
0,631500,3,3,195,0,2,Cash or Installment,1,192,3238.4615384615386
0,520000,3,3,181,0,0,Cash or Installment,2,137,2872.92817679558
0,3200000,3,2,180,0,1,Cash,1,137,17777.777777777777
2,340000,1,1,51,0,0,Installment,1,112,6666.666666666667
0,3000000,3,2,140,0,4,Cash,1,0,21428.571428571428
1,750000,3,3,226,0,0,Cash or Installment,2,129,3318.5840707964603
0,1500000,4,2,220,0,5,Cash,1,0,6818.181818181818
0,784000,3,2,156,0,2,Cash or Installment,2,0,5025.641025641025
0,1900000,3,2,180,0,2,Cash,3,0,10555.555555555555
0,1600000,3,2,119,0,0,Installment,1,159,13445.378151260504
0,2639000,3,2,131,0,0,Cash or Installment,3,137,20145.038167938932
0,3500000,3,2,180,0,6,Cash,1,10,19444.444444444445
0,1950000,3,2,200,0,0,Cash,1,0,9750.0
0,4700000,4,2,162,0,3,Cash or Installment,1,170,29012.345679012345
0,5300000,3,2,131,0,2,Cash or Installment,2,188,40458.01526717557
0,860000,3,2,140,0,2,Installment,1,112,6142.857142857143
0,350000,3,3,150,0,2,Cash or Installment,2,191,2333.3333333333335
0,520000,2,2,132,0,0,Cash or Installment,3,188,3939.3939393939395
0,700000,3,3,144,0,1,Cash or Installment,2,49,4861.111111111111
0,400000,2,2,117,0,1,Cash or Installment,2,184,3418.803418803419
0,550000,2,1,140,0,2,Cash,1,135,3928.5714285714284
0,4000000,3,2,135,0,1,Cash or Installment,3,170,29629.62962962963
0,800000,3,2,135,0,2,Cash or Installment,3,75,5925.925925925926
0,530000,2,1,80,0,2,Cash,2,45,6625.0
0,3100000,3,2,135,0,2,Cash,3,197,22962.962962962964
0,2270000,3,2,162,0,3,Cash,3,106,14012.345679012345
0,1675000,3,3,186,0,0,Cash or Installment,3,0,9005.376344086022
0,300000,2,1,125,0,0,Cash,1,135,2400.0
0,5500000,3,3,193,0,4,Installment,0,151,28497.40932642487
0,2650000,2,2,111,0,2,Cash,2,188,23873.873873873872
0,2500000,3,3,168,0,4,Cash,3,73,14880.952380952382
1,6560000,3,3,211,0,0,Installment,0,85,31090.04739336493
0,2600000,3,3,240,0,0,Cash or Installment,3,172,10833.333333333334
0,5777621,3,3,215,0,6,Cash or Installment,3,194,26872.65581395349
0,750000,3,2,195,0,5,Installment,1,80,3846.153846153846
0,518000,2,2,131,0,0,Cash or Installment,2,188,3954.1984732824426
0,687000,3,2,106,0,0,Cash or Installment,1,112,6481.132075471698
0,550000,3,1,115,0,5,Cash,1,135,4782.608695652174
0,400000,2,1,80,0,4,Cash,1,5,5000.0
0,2700000,1,2,74,0,2,Cash or Installment,2,170,36486.48648648649
0,7000000,3,3,225,0,2,Cash,1,118,31111.11111111111
0,1500000,3,2,158,0,2,Cash or Installment,1,170,9493.67088607595
0,4900000,3,2,154,0,1,Cash or Installment,2,23,31818.18181818182
0,2086500,3,3,197,0,4,Cash or Installment,3,170,10591.370558375635
0,1980000,4,3,265,0,0,Cash or Installment,3,0,7471.698113207547
0,1877000,1,1,90,0,2,Cash or Installment,3,120,20855.555555555555
0,2500000,3,3,200,0,0,Cash,1,170,12500.0
0,520000,3,3,158,0,2,Cash or Installment,2,188,3291.1392405063293
0,4900000,3,3,245,1,6,Cash,1,177,20000.0
0,3022344,3,2,216,0,7,Cash or Installment,3,203,13992.333333333334
0,4968179,3,3,140,0,3,Cash or Installment,3,133,35486.99285714285
0,1050000,2,2,145,0,0,Cash,1,56,7241.379310344828
0,2415000,3,2,220,0,1,Cash,1,0,10977.272727272728
0,885000,3,2,109,0,0,Cash or Installment,1,112,8119.266055045871
0,3236000,3,3,172,0,0,Installment,3,102,18813.95348837209
0,3786000,3,3,174,0,3,Cash or Installment,3,138,21758.620689655174
0,1250000,2,1,140,0,4,Cash,2,136,8928.57142857143
0,441250,3,2,142,0,4,Cash or Installment,1,112,3107.394366197183
0,4600000,3,3,199,0,5,Cash,2,85,23115.577889447235
0,334000,3,2,155,0,1,Cash,2,0,2154.8387096774195
0,3600000,2,2,165,0,0,Cash,1,0,21818.18181818182
0,5080000,2,2,156,0,2,Cash,2,170,32564.102564102563
0,1700000,3,3,165,0,3,Cash,3,170,10303.030303030304
0,6000000,3,3,220,0,6,Cash,1,35,27272.727272727272
0,8500000,2,1,132,0,0,Cash or Installment,1,152,64393.93939393939
0,2800000,2,1,140,0,4,Cash,1,55,20000.0
0,2900000,3,3,190,0,4,Installment,1,138,15263.157894736842
0,6200000,3,3,145,0,2,Cash,2,170,42758.620689655174
0,5407000,3,3,171,0,5,Installment,1,123,31619.883040935674
0,890000,2,2,150,1,3,Cash,1,60,5933.333333333333
0,1805000,3,2,190,0,3,Cash or Installment,3,170,9500.0
0,1732000,2,2,116,0,5,Cash or Installment,1,170,14931.034482758621
0,1350000,3,2,190,0,5,Cash,3,56,7105.263157894737
0,4636000,4,3,200,0,2,Cash or Installment,1,112,23180.0
2,2500000,1,1,75,0,2,Cash,2,200,33333.333333333336
0,380000,2,1,90,0,5,Cash,1,5,4222.222222222223
0,3350000,3,2,135,0,1,Cash,1,112,24814.814814814814
0,1900000,3,3,200,0,2,Cash or Installment,2,0,9500.0
0,1400000,3,2,220,0,4,Cash,1,77,6363.636363636364
0,1000000,3,1,120,0,1,Cash,1,174,8333.333333333334
0,1656000,3,3,190,0,0,Cash or Installment,1,206,8715.78947368421
0,850000,4,3,215,0,3,Cash or Installment,2,151,3953.4883720930234
0,400000,2,1,65,0,3,Cash,1,25,6153.846153846154
0,1764000,3,3,196,0,2,Cash or Installment,3,0,9000.0
0,920000,3,2,145,0,3,Cash,0,0,6344.827586206897
2,560000,1,1,49,0,0,Installment,1,112,11428.57142857143
0,1225000,3,1,80,0,1,Cash or Installment,0,0,15312.5
0,8500000,2,2,156,0,3,Cash,2,170,54487.179487179485
0,1600000,3,1,135,0,1,Cash,1,174,11851.851851851852
0,2500000,3,2,220,0,1,Cash,1,136,11363.636363636364
0,4219785,3,3,120,0,3,Cash,2,206,35164.875
0,5500000,2,2,133,0,2,Cash or Installment,0,65,41353.38345864662
0,2900000,2,2,120,0,3,Installment,3,137,24166.666666666668
0,6300000,3,2,188,0,2,Installment,1,170,33510.63829787234
0,4700000,3,3,240,0,2,Cash or Installment,2,93,19583.333333333332
0,1200000,2,2,104,0,0,Cash or Installment,2,172,11538.461538461539
